type,n,m,seed,generator_timestamp,test_timestamp
martinez,4,1,79413,2023-10-26 00:02:46,2023-10-27 21:53:05
martinez,4,1,79462,2023-10-26 00:02:46,2023-10-27 21:53:06
martinez,4,1,79472,2023-10-26 00:02:46,2023-10-27 21:53:06
martinez,4,1,79499,2023-10-26 00:02:46,2023-10-27 21:53:06
martinez,4,1,79540,2023-10-26 00:02:46,2023-10-27 21:53:06
martinez,4,1,79580,2023-10-26 00:02:46,2023-10-27 21:53:06
martinez,4,1,79682,2023-10-26 00:02:46,2023-10-27 21:53:06
martinez,4,1,80295,2023-10-26 00:02:46,2023-10-27 21:53:09
martinez,4,1,80395,2023-10-26 00:02:46,2023-10-27 21:53:09
martinez,4,1,80427,2023-10-26 00:02:46,2023-10-27 21:53:09
martinez,4,1,80646,2023-10-26 00:02:46,2023-10-27 21:53:10
martinez,4,1,80664,2023-10-26 00:02:46,2023-10-27 21:53:10
martinez,4,1,80668,2023-10-26 00:02:46,2023-10-27 21:53:10
martinez,4,1,80983,2023-10-26 00:02:46,2023-10-27 21:53:11
martinez,4,1,81192,2023-10-26 00:02:46,2023-10-27 21:53:12
martinez,4,1,81441,2023-10-26 00:02:46,2023-10-27 21:53:13
martinez,4,1,81489,2023-10-26 00:02:46,2023-10-27 21:53:13
martinez,4,1,81505,2023-10-26 00:02:46,2023-10-27 21:53:13
martinez,4,1,81513,2023-10-26 00:02:46,2023-10-27 21:53:13
martinez,4,1,81695,2023-10-26 00:02:46,2023-10-27 21:53:14
martinez,4,1,81747,2023-10-26 00:02:46,2023-10-27 21:53:14
martinez,4,1,81796,2023-10-26 00:02:46,2023-10-27 21:53:14
martinez,4,1,81903,2023-10-26 00:02:46,2023-10-27 21:53:15
martinez,4,1,81952,2023-10-26 00:02:46,2023-10-27 21:53:15
martinez,4,1,82256,2023-10-26 00:02:46,2023-10-27 21:53:16
martinez,4,1,82578,2023-10-26 00:02:46,2023-10-27 21:53:17
martinez,4,1,82886,2023-10-26 00:02:46,2023-10-27 21:53:18
martinez,4,1,83114,2023-10-26 00:02:46,2023-10-27 21:53:19
martinez,4,1,83255,2023-10-26 00:02:46,2023-10-27 21:53:20
martinez,4,1,83275,2023-10-26 00:02:46,2023-10-27 21:53:20
martinez,4,1,83545,2023-10-26 00:02:46,2023-10-27 21:53:21
martinez,4,1,83639,2023-10-26 00:02:46,2023-10-27 21:53:21
martinez,4,1,83737,2023-10-26 00:02:46,2023-10-27 21:53:21
martinez,4,1,83889,2023-10-26 00:02:46,2023-10-27 21:53:22
martinez,4,1,83940,2023-10-26 00:02:46,2023-10-27 21:53:22
martinez,4,1,84014,2023-10-26 00:02:46,2023-10-27 21:53:22
martinez,4,1,84261,2023-10-26 00:02:46,2023-10-27 21:53:23
martinez,4,1,84301,2023-10-26 00:02:46,2023-10-27 21:53:24
martinez,4,1,84312,2023-10-26 00:02:46,2023-10-27 21:53:24
martinez,4,1,84616,2023-10-26 00:02:46,2023-10-27 21:53:25
martinez,4,1,84630,2023-10-26 00:02:46,2023-10-27 21:53:25
martinez,4,1,84642,2023-10-26 00:02:46,2023-10-27 21:53:25
martinez,4,1,84679,2023-10-26 00:02:46,2023-10-27 21:53:25
martinez,4,1,84891,2023-10-26 00:02:46,2023-10-27 21:53:26
martinez,4,1,85005,2023-10-26 00:02:46,2023-10-27 21:53:26
martinez,4,1,85195,2023-10-26 00:02:46,2023-10-27 21:53:27
martinez,4,1,85196,2023-10-26 00:02:46,2023-10-27 21:53:27
martinez,4,1,85213,2023-10-26 00:02:46,2023-10-27 21:53:27
martinez,4,1,85367,2023-10-26 00:02:46,2023-10-27 21:53:28
martinez,4,1,85716,2023-10-26 00:02:46,2023-10-27 21:53:29
martinez,4,1,85779,2023-10-26 00:02:46,2023-10-27 21:53:29
martinez,4,1,85839,2023-10-26 00:02:46,2023-10-27 21:53:29
martinez,4,1,85912,2023-10-26 00:02:46,2023-10-27 21:53:30
martinez,4,1,85960,2023-10-26 00:02:46,2023-10-27 21:53:30
martinez,4,1,85988,2023-10-26 00:02:46,2023-10-27 21:53:30
martinez,4,1,86021,2023-10-26 00:02:46,2023-10-27 21:53:30
martinez,4,1,86039,2023-10-26 00:02:46,2023-10-27 21:53:30
martinez,4,1,86122,2023-10-26 00:02:46,2023-10-27 21:53:30
martinez,4,1,86263,2023-10-26 00:02:46,2023-10-27 21:53:31
martinez,4,1,86304,2023-10-26 00:02:46,2023-10-27 21:53:31
martinez,4,1,86331,2023-10-26 00:02:46,2023-10-27 21:53:31
martinez,4,1,86391,2023-10-26 00:02:46,2023-10-27 21:53:31
martinez,4,1,86456,2023-10-26 00:02:46,2023-10-27 21:53:32
martinez,4,1,86476,2023-10-26 00:02:46,2023-10-27 21:53:32
martinez,4,1,86830,2023-10-26 00:02:46,2023-10-27 21:53:33
martinez,4,1,86856,2023-10-26 00:02:46,2023-10-27 21:53:33
martinez,4,1,86926,2023-10-26 00:02:46,2023-10-27 21:53:33
martinez,4,1,86969,2023-10-26 00:02:46,2023-10-27 21:53:33
martinez,4,1,86986,2023-10-26 00:02:46,2023-10-27 21:53:34
martinez,4,1,87085,2023-10-26 00:02:46,2023-10-27 21:53:34
martinez,4,1,87246,2023-10-26 00:02:46,2023-10-27 21:53:35
martinez,4,1,87281,2023-10-26 00:02:46,2023-10-27 21:53:35
martinez,4,1,87295,2023-10-26 00:02:46,2023-10-27 21:53:35
martinez,4,1,87713,2023-10-26 00:02:46,2023-10-27 21:53:36
martinez,4,1,87868,2023-10-26 00:02:46,2023-10-27 21:53:37
martinez,4,1,87934,2023-10-26 00:02:46,2023-10-27 21:53:37
martinez,4,1,88081,2023-10-26 00:02:46,2023-10-27 21:53:38
martinez,4,1,88105,2023-10-26 00:02:46,2023-10-27 21:53:38
martinez,4,1,88171,2023-10-26 00:02:46,2023-10-27 21:53:38
martinez,4,1,88395,2023-10-26 00:02:46,2023-10-27 21:53:39
martinez,4,1,88638,2023-10-26 00:02:46,2023-10-27 21:53:40
martinez,4,1,88681,2023-10-26 00:02:46,2023-10-27 21:53:40
martinez,4,1,88729,2023-10-26 00:02:46,2023-10-27 21:53:40
martinez,4,1,88759,2023-10-26 00:02:46,2023-10-27 21:53:40
martinez,4,1,88872,2023-10-26 00:02:46,2023-10-27 21:53:41
martinez,4,1,88888,2023-10-26 00:02:46,2023-10-27 21:53:41
martinez,4,1,88912,2023-10-26 00:02:46,2023-10-27 21:53:41
martinez,4,1,88970,2023-10-26 00:02:46,2023-10-27 21:53:41
martinez,4,1,88990,2023-10-26 00:02:46,2023-10-27 21:53:41
martinez,4,1,89090,2023-10-26 00:02:46,2023-10-27 21:53:41
martinez,4,1,89129,2023-10-26 00:02:46,2023-10-27 21:53:42
martinez,4,1,89172,2023-10-26 00:02:46,2023-10-27 21:53:42
martinez,4,1,89182,2023-10-26 00:02:46,2023-10-27 21:53:42
martinez,4,1,89234,2023-10-26 00:02:46,2023-10-27 21:53:42
martinez,4,1,89353,2023-10-26 00:02:46,2023-10-27 21:53:42
martinez,4,1,89450,2023-10-26 00:02:46,2023-10-27 21:53:43
martinez,4,1,89515,2023-10-26 00:02:46,2023-10-27 21:53:43
martinez,4,1,89891,2023-10-26 00:02:46,2023-10-27 21:53:44
martinez,4,1,89896,2023-10-26 00:02:46,2023-10-27 21:53:44
martinez,4,1,89940,2023-10-26 00:02:46,2023-10-27 21:53:45
martinez,4,1,90078,2023-10-26 00:02:46,2023-10-27 21:53:45
martinez,4,1,90427,2023-10-26 00:02:46,2023-10-27 21:53:46
martinez,4,1,90459,2023-10-26 00:02:46,2023-10-27 21:53:47
martinez,4,1,90523,2023-10-26 00:02:46,2023-10-27 21:53:47
martinez,4,1,90922,2023-10-26 00:02:46,2023-10-27 21:53:48
martinez,4,1,90945,2023-10-26 00:02:46,2023-10-27 21:53:48
martinez,4,1,90998,2023-10-26 00:02:46,2023-10-27 21:53:49
martinez,4,1,91140,2023-10-26 00:02:46,2023-10-27 21:53:49
martinez,4,1,91180,2023-10-26 00:02:46,2023-10-27 21:53:49
martinez,4,1,91285,2023-10-26 00:02:46,2023-10-27 21:53:50
martinez,4,1,91311,2023-10-26 00:02:46,2023-10-27 21:53:50
martinez,4,1,91388,2023-10-26 00:02:46,2023-10-27 21:53:50
martinez,4,1,91552,2023-10-26 00:02:46,2023-10-27 21:53:51
martinez,4,1,91570,2023-10-26 00:02:46,2023-10-27 21:53:51
martinez,4,1,91612,2023-10-26 00:02:46,2023-10-27 21:53:51
martinez,4,1,91733,2023-10-26 00:02:46,2023-10-27 21:53:51
martinez,4,1,91857,2023-10-26 00:02:46,2023-10-27 21:53:52
martinez,4,1,91905,2023-10-26 00:02:46,2023-10-27 21:53:52
martinez,4,1,92167,2023-10-26 00:02:46,2023-10-27 21:53:53
martinez,4,1,92215,2023-10-26 00:02:46,2023-10-27 21:53:53
martinez,4,1,92242,2023-10-26 00:02:46,2023-10-27 21:53:53
martinez,4,1,92277,2023-10-26 00:02:46,2023-10-27 21:53:53
martinez,4,1,92621,2023-10-26 00:02:46,2023-10-27 21:53:55
martinez,4,1,92657,2023-10-26 00:02:46,2023-10-27 21:53:55
martinez,4,1,92897,2023-10-26 00:02:46,2023-10-27 21:53:56
martinez,4,1,93071,2023-10-26 00:02:46,2023-10-27 21:53:56
martinez,4,1,93116,2023-10-26 00:02:46,2023-10-27 21:53:56
martinez,4,1,93255,2023-10-26 00:02:46,2023-10-27 21:53:57
martinez,4,1,93345,2023-10-26 00:02:46,2023-10-27 21:53:57
martinez,4,1,93500,2023-10-26 00:02:46,2023-10-27 21:53:58
martinez,4,1,93571,2023-10-26 00:02:46,2023-10-27 21:53:58
martinez,4,1,93864,2023-10-26 00:02:46,2023-10-27 21:53:59
martinez,4,1,93871,2023-10-26 00:02:46,2023-10-27 21:53:59
martinez,4,1,93885,2023-10-26 00:02:46,2023-10-27 21:53:59
martinez,4,1,93888,2023-10-26 00:02:46,2023-10-27 21:53:59
martinez,4,1,93913,2023-10-26 00:02:46,2023-10-27 21:53:59
martinez,4,1,94097,2023-10-26 00:02:46,2023-10-27 21:54:00
martinez,4,1,94170,2023-10-26 00:02:46,2023-10-27 21:54:00
martinez,4,1,94204,2023-10-26 00:02:46,2023-10-27 21:54:01
martinez,4,1,94231,2023-10-26 00:02:46,2023-10-27 21:54:01
martinez,4,1,94378,2023-10-26 00:02:46,2023-10-27 21:54:01
martinez,4,1,94630,2023-10-26 00:02:46,2023-10-27 21:54:02
martinez,4,1,94672,2023-10-26 00:02:46,2023-10-27 21:54:02
martinez,4,1,94686,2023-10-26 00:02:46,2023-10-27 21:54:02
martinez,4,1,94760,2023-10-26 00:02:46,2023-10-27 21:54:03
martinez,4,1,94931,2023-10-26 00:02:46,2023-10-27 21:54:03
martinez,4,1,94963,2023-10-26 00:02:46,2023-10-27 21:54:03
martinez,4,1,95022,2023-10-26 00:02:46,2023-10-27 21:54:04
martinez,4,1,95025,2023-10-26 00:02:46,2023-10-27 21:54:04
martinez,4,1,95143,2023-10-26 00:02:46,2023-10-27 21:54:04
martinez,4,1,95149,2023-10-26 00:02:46,2023-10-27 21:54:04
martinez,4,1,95164,2023-10-26 00:02:46,2023-10-27 21:54:04
martinez,4,1,95200,2023-10-26 00:02:46,2023-10-27 21:54:04
martinez,4,1,95297,2023-10-26 00:02:46,2023-10-27 21:54:05
martinez,4,1,95340,2023-10-26 00:02:46,2023-10-27 21:54:05
martinez,4,1,95406,2023-10-26 00:02:46,2023-10-27 21:54:05
martinez,4,1,95481,2023-10-26 00:02:46,2023-10-27 21:54:05
martinez,4,1,95516,2023-10-26 00:02:46,2023-10-27 21:54:05
martinez,4,1,95546,2023-10-26 00:02:46,2023-10-27 21:54:06
martinez,4,1,95556,2023-10-26 00:02:46,2023-10-27 21:54:06
martinez,4,1,95608,2023-10-26 00:02:46,2023-10-27 21:54:06
martinez,4,1,95681,2023-10-26 00:02:46,2023-10-27 21:54:06
martinez,4,1,95762,2023-10-26 00:02:46,2023-10-27 21:54:06
martinez,4,1,95839,2023-10-26 00:02:46,2023-10-27 21:54:07
martinez,4,1,95842,2023-10-26 00:02:46,2023-10-27 21:54:07
martinez,4,1,95848,2023-10-26 00:02:46,2023-10-27 21:54:07
martinez,4,1,95892,2023-10-26 00:02:46,2023-10-27 21:54:07
martinez,4,1,96041,2023-10-26 00:02:46,2023-10-27 21:54:07
martinez,4,1,96171,2023-10-26 00:02:46,2023-10-27 21:54:08
martinez,4,1,96432,2023-10-26 00:02:46,2023-10-27 21:54:09
martinez,4,1,96466,2023-10-26 00:02:46,2023-10-27 21:54:09
martinez,4,1,96775,2023-10-26 00:02:46,2023-10-27 21:54:10
martinez,4,1,96800,2023-10-26 00:02:46,2023-10-27 21:54:10
martinez,4,1,96851,2023-10-26 00:02:46,2023-10-27 21:54:10
martinez,4,1,97116,2023-10-26 00:02:46,2023-10-27 21:54:11
martinez,4,1,97179,2023-10-26 00:02:46,2023-10-27 21:54:12
martinez,4,1,97390,2023-10-26 00:02:46,2023-10-27 21:54:12
martinez,4,1,97788,2023-10-26 00:02:46,2023-10-27 21:54:14
martinez,4,1,97819,2023-10-26 00:02:46,2023-10-27 21:54:14
martinez,4,1,97838,2023-10-26 00:02:46,2023-10-27 21:54:14
martinez,4,1,97944,2023-10-26 00:02:46,2023-10-27 21:54:15
martinez,4,1,98026,2023-10-26 00:02:46,2023-10-27 21:54:15
martinez,4,1,98042,2023-10-26 00:02:46,2023-10-27 21:54:15
martinez,4,1,98108,2023-10-26 00:02:46,2023-10-27 21:54:15
martinez,4,1,98364,2023-10-26 00:02:46,2023-10-27 21:54:16
martinez,4,1,98590,2023-10-26 00:02:46,2023-10-27 21:54:17
martinez,4,1,98721,2023-10-26 00:02:46,2023-10-27 21:54:17
martinez,4,1,98747,2023-10-26 00:02:46,2023-10-27 21:54:18
martinez,4,1,98763,2023-10-26 00:02:46,2023-10-27 21:54:18
martinez,4,1,98785,2023-10-26 00:02:46,2023-10-27 21:54:18
martinez,4,1,98877,2023-10-26 00:02:46,2023-10-27 21:54:18
martinez,4,1,98881,2023-10-26 00:02:46,2023-10-27 21:54:18
martinez,4,1,99020,2023-10-26 00:02:46,2023-10-27 21:54:19
martinez,4,1,99230,2023-10-26 00:02:46,2023-10-27 21:54:19
martinez,4,1,99336,2023-10-26 00:02:46,2023-10-27 21:54:20
martinez,4,1,99404,2023-10-26 00:02:46,2023-10-27 21:54:20
martinez,4,1,99627,2023-10-26 00:02:46,2023-10-27 21:54:21
martinez,4,1,99637,2023-10-26 00:02:46,2023-10-27 21:54:21
martinez,4,1,99641,2023-10-26 00:02:46,2023-10-27 21:54:21
martinez,4,1,99700,2023-10-26 00:02:46,2023-10-27 21:54:21
martinez,4,1,99753,2023-10-26 00:02:46,2023-10-27 21:54:21
martinez,4,1,99764,2023-10-26 00:02:46,2023-10-27 21:54:21
martinez,4,1,99836,2023-10-26 00:02:46,2023-10-27 21:54:22
martinez,4,1,100071,2023-10-26 00:02:46,2023-10-27 21:54:22
martinez,4,1,100139,2023-10-26 00:02:46,2023-10-27 21:54:23
martinez,4,1,100210,2023-10-26 00:02:46,2023-10-27 21:54:23
martinez,4,1,100553,2023-10-26 00:02:46,2023-10-27 21:54:24
martinez,4,1,100555,2023-10-26 00:02:46,2023-10-27 21:54:24
martinez,4,1,100868,2023-10-26 00:02:46,2023-10-27 21:54:25
martinez,4,1,100885,2023-10-26 00:02:46,2023-10-27 21:54:25
martinez,4,1,100968,2023-10-26 00:02:46,2023-10-27 21:54:26
martinez,4,1,101087,2023-10-26 00:02:46,2023-10-27 21:54:26
martinez,4,1,101105,2023-10-26 00:02:46,2023-10-27 21:54:26
martinez,4,1,101308,2023-10-26 00:02:46,2023-10-27 21:54:27
martinez,4,1,101440,2023-10-26 00:02:46,2023-10-27 21:54:28
martinez,4,1,101478,2023-10-26 00:02:46,2023-10-27 21:54:28
martinez,4,1,101651,2023-10-26 00:02:46,2023-10-27 21:54:28
martinez,4,1,101779,2023-10-26 00:02:46,2023-10-27 21:54:29
martinez,4,1,101917,2023-10-26 00:02:46,2023-10-27 21:54:29
martinez,4,1,101964,2023-10-26 00:02:46,2023-10-27 21:54:30
martinez,4,1,102042,2023-10-26 00:02:46,2023-10-27 21:54:30
martinez,6,1,531,2023-10-26 00:02:46,2023-10-27 21:54:32
martinez,6,1,580,2023-10-26 00:02:46,2023-10-27 21:54:32
martinez,6,1,4141,2023-10-26 00:02:46,2023-10-27 21:54:47
martinez,6,1,4211,2023-10-26 00:02:46,2023-10-27 21:54:47
martinez,6,1,4534,2023-10-26 00:02:46,2023-10-27 21:54:49
martinez,6,1,4664,2023-10-26 00:02:46,2023-10-27 21:54:49
martinez,6,1,4842,2023-10-26 00:02:46,2023-10-27 21:54:50
martinez,6,1,4884,2023-10-26 00:02:46,2023-10-27 21:54:50
martinez,6,1,5950,2023-10-26 00:02:46,2023-10-27 21:54:55
martinez,6,1,5953,2023-10-26 00:02:46,2023-10-27 21:54:55
martinez,6,1,6172,2023-10-26 00:02:46,2023-10-27 21:54:56
martinez,6,1,6219,2023-10-26 00:02:46,2023-10-27 21:54:56
martinez,6,1,6510,2023-10-26 00:02:46,2023-10-27 21:54:57
martinez,6,1,6572,2023-10-26 00:02:46,2023-10-27 21:54:57
martinez,6,1,7425,2023-10-26 00:02:46,2023-10-27 21:55:01
martinez,6,1,7952,2023-10-26 00:02:46,2023-10-27 21:55:03
martinez,6,1,8075,2023-10-26 00:02:46,2023-10-27 21:55:04
martinez,6,1,10669,2023-10-26 00:02:46,2023-10-27 21:55:15
martinez,6,1,11186,2023-10-26 00:02:46,2023-10-27 21:55:17
martinez,6,1,11465,2023-10-26 00:02:46,2023-10-27 21:55:18
martinez,6,1,11989,2023-10-26 00:02:46,2023-10-27 21:55:20
martinez,6,1,12644,2023-10-26 00:02:46,2023-10-27 21:55:23
martinez,6,1,12735,2023-10-26 00:02:46,2023-10-27 21:55:23
martinez,6,1,13074,2023-10-26 00:02:46,2023-10-27 21:55:24
martinez,6,1,13144,2023-10-26 00:02:46,2023-10-27 21:55:25
martinez,6,1,15004,2023-10-26 00:02:46,2023-10-27 21:55:33
martinez,6,1,15138,2023-10-26 00:02:46,2023-10-27 21:55:33
martinez,6,1,15174,2023-10-26 00:02:46,2023-10-27 21:55:33
martinez,6,1,15597,2023-10-26 00:02:46,2023-10-27 21:55:35
martinez,6,1,16024,2023-10-26 00:02:46,2023-10-27 21:55:37
martinez,6,1,16048,2023-10-26 00:02:46,2023-10-27 21:55:37
martinez,6,1,16360,2023-10-26 00:02:46,2023-10-27 21:55:38
martinez,6,1,16488,2023-10-26 00:02:46,2023-10-27 21:55:39
martinez,6,1,16572,2023-10-26 00:02:46,2023-10-27 21:55:39
martinez,6,1,17134,2023-10-26 00:02:46,2023-10-27 21:55:41
martinez,6,1,17185,2023-10-26 00:02:46,2023-10-27 21:55:42
martinez,6,1,17506,2023-10-26 00:02:46,2023-10-27 21:55:43
martinez,6,1,17764,2023-10-26 00:02:46,2023-10-27 21:55:44
martinez,6,1,18017,2023-10-26 00:02:46,2023-10-27 21:55:45
martinez,6,1,18844,2023-10-26 00:02:46,2023-10-27 21:55:48
martinez,6,1,20010,2023-10-26 00:02:46,2023-10-27 21:55:53
martinez,6,1,20734,2023-10-26 00:02:46,2023-10-27 21:55:56
martinez,6,1,20891,2023-10-26 00:02:46,2023-10-27 21:55:57
martinez,6,1,21739,2023-10-26 00:02:46,2023-10-27 21:56:00
martinez,6,1,21760,2023-10-26 00:02:46,2023-10-27 21:56:01
martinez,6,1,21880,2023-10-26 00:02:46,2023-10-27 21:56:01
martinez,6,1,22111,2023-10-26 00:02:46,2023-10-27 21:56:02
martinez,6,1,22248,2023-10-26 00:02:46,2023-10-27 21:56:03
martinez,6,1,22593,2023-10-26 00:02:46,2023-10-27 21:56:04
martinez,6,1,22610,2023-10-26 00:02:46,2023-10-27 21:56:04
martinez,6,1,22808,2023-10-26 00:02:46,2023-10-27 21:56:05
martinez,6,1,23409,2023-10-26 00:02:46,2023-10-27 21:56:07
martinez,6,1,23435,2023-10-26 00:02:46,2023-10-27 21:56:08
martinez,6,1,23493,2023-10-26 00:02:46,2023-10-27 21:56:08
martinez,6,1,24145,2023-10-26 00:02:46,2023-10-27 21:56:11
martinez,6,1,24250,2023-10-26 00:02:46,2023-10-27 21:56:11
martinez,6,1,24428,2023-10-26 00:02:46,2023-10-27 21:56:12
martinez,6,1,25851,2023-10-26 00:02:46,2023-10-27 21:56:18
martinez,6,1,26330,2023-10-26 00:02:46,2023-10-27 21:56:20
martinez,6,1,26865,2023-10-26 00:02:46,2023-10-27 21:56:22
martinez,6,1,26992,2023-10-26 00:02:46,2023-10-27 21:56:23
martinez,6,1,27466,2023-10-26 00:02:46,2023-10-27 21:56:25
martinez,6,1,27699,2023-10-26 00:02:46,2023-10-27 21:56:26
martinez,6,1,27987,2023-10-26 00:02:46,2023-10-27 21:56:27
martinez,6,1,28024,2023-10-26 00:02:46,2023-10-27 21:56:27
martinez,6,1,28163,2023-10-26 00:02:46,2023-10-27 21:56:28
martinez,6,1,30335,2023-10-26 00:02:46,2023-10-27 21:56:37
martinez,6,1,30343,2023-10-26 00:02:46,2023-10-27 21:56:37
martinez,6,1,30587,2023-10-26 00:02:46,2023-10-27 21:56:38
martinez,6,1,31382,2023-10-26 00:02:46,2023-10-27 21:56:42
martinez,6,1,32048,2023-10-26 00:02:46,2023-10-27 21:56:44
martinez,6,1,32547,2023-10-26 00:02:46,2023-10-27 21:56:47
martinez,6,1,32991,2023-10-26 00:02:46,2023-10-27 21:56:48
martinez,6,1,33276,2023-10-26 00:02:46,2023-10-27 21:56:50
martinez,6,1,33313,2023-10-26 00:02:46,2023-10-27 21:56:50
martinez,6,1,33842,2023-10-26 00:02:46,2023-10-27 21:56:52
martinez,6,1,33997,2023-10-26 00:02:46,2023-10-27 21:56:53
martinez,6,1,35329,2023-10-26 00:02:46,2023-10-27 21:56:58
martinez,6,1,36053,2023-10-26 00:02:46,2023-10-27 21:57:01
martinez,6,1,36145,2023-10-26 00:02:46,2023-10-27 21:57:02
martinez,6,1,36295,2023-10-26 00:02:46,2023-10-27 21:57:02
martinez,6,1,38332,2023-10-26 00:02:46,2023-10-27 21:57:11
martinez,6,1,40489,2023-10-26 00:02:46,2023-10-27 21:57:20
martinez,6,1,41425,2023-10-26 00:02:46,2023-10-27 21:57:24
martinez,6,1,41766,2023-10-26 00:02:46,2023-10-27 21:57:25
martinez,6,1,41996,2023-10-26 00:02:46,2023-10-27 21:57:26
martinez,6,1,42884,2023-10-26 00:02:46,2023-10-27 21:57:30
martinez,6,1,43156,2023-10-26 00:02:46,2023-10-27 21:57:31
martinez,6,1,44036,2023-10-26 00:02:46,2023-10-27 21:57:35
martinez,6,1,44067,2023-10-26 00:02:46,2023-10-27 21:57:35
martinez,6,1,44687,2023-10-26 00:02:46,2023-10-27 21:57:37
martinez,6,1,45335,2023-10-26 00:02:46,2023-10-27 21:57:40
martinez,6,1,46206,2023-10-26 00:02:46,2023-10-27 21:57:44
martinez,6,1,46513,2023-10-26 00:02:46,2023-10-27 21:57:45
martinez,6,1,46686,2023-10-26 00:02:46,2023-10-27 21:57:46
martinez,6,1,46759,2023-10-26 00:02:46,2023-10-27 21:57:46
martinez,6,1,46784,2023-10-26 00:02:46,2023-10-27 21:57:46
martinez,6,1,47192,2023-10-26 00:02:46,2023-10-27 21:57:48
martinez,6,1,48189,2023-10-26 00:02:46,2023-10-27 21:57:52
martinez,6,1,48347,2023-10-26 00:02:46,2023-10-27 21:57:53
martinez,6,1,48953,2023-10-26 00:02:46,2023-10-27 21:57:55
martinez,6,1,49068,2023-10-26 00:02:46,2023-10-27 21:57:56
martinez,6,1,49882,2023-10-26 00:02:46,2023-10-27 21:57:59
martinez,6,1,51589,2023-10-26 00:02:46,2023-10-27 21:58:06
martinez,6,1,51890,2023-10-26 00:02:46,2023-10-27 21:58:08
martinez,6,1,52844,2023-10-26 00:02:46,2023-10-27 21:58:12
martinez,6,1,52940,2023-10-26 00:02:46,2023-10-27 21:58:12
martinez,6,1,52995,2023-10-26 00:02:46,2023-10-27 21:58:12
martinez,6,1,53076,2023-10-26 00:02:46,2023-10-27 21:58:12
martinez,6,1,53099,2023-10-26 00:02:46,2023-10-27 21:58:13
martinez,6,1,53246,2023-10-26 00:02:46,2023-10-27 21:58:13
martinez,6,1,53302,2023-10-26 00:02:46,2023-10-27 21:58:13
martinez,6,1,53542,2023-10-26 00:02:46,2023-10-27 21:58:14
martinez,6,1,54270,2023-10-26 00:02:46,2023-10-27 21:58:17
martinez,6,1,54361,2023-10-26 00:02:46,2023-10-27 21:58:18
martinez,6,1,54525,2023-10-26 00:02:46,2023-10-27 21:58:19
martinez,6,1,54861,2023-10-26 00:02:46,2023-10-27 21:58:20
martinez,6,1,55077,2023-10-26 00:02:46,2023-10-27 21:58:21
martinez,6,1,55403,2023-10-26 00:02:46,2023-10-27 21:58:22
martinez,6,1,55675,2023-10-26 00:02:46,2023-10-27 21:58:23
martinez,6,1,56810,2023-10-26 00:02:46,2023-10-27 21:58:28
martinez,6,1,57253,2023-10-26 00:02:46,2023-10-27 21:58:30
martinez,6,1,57640,2023-10-26 00:02:46,2023-10-27 21:58:32
martinez,6,1,58919,2023-10-26 00:02:46,2023-10-27 21:58:37
martinez,6,1,59398,2023-10-26 00:02:46,2023-10-27 21:58:39
martinez,6,1,59993,2023-10-26 00:02:46,2023-10-27 21:58:41
martinez,6,1,60549,2023-10-26 00:02:46,2023-10-27 21:58:44
martinez,6,1,60993,2023-10-26 00:02:46,2023-10-27 21:58:46
martinez,6,1,62098,2023-10-26 00:02:46,2023-10-27 21:58:50
martinez,6,1,62469,2023-10-26 00:02:46,2023-10-27 21:58:52
martinez,6,1,62631,2023-10-26 00:02:46,2023-10-27 21:58:52
martinez,6,1,62646,2023-10-26 00:02:46,2023-10-27 21:58:52
martinez,6,1,62961,2023-10-26 00:02:46,2023-10-27 21:58:54
martinez,6,1,63132,2023-10-26 00:02:46,2023-10-27 21:58:55
martinez,6,1,63781,2023-10-26 00:02:46,2023-10-27 21:58:57
martinez,6,1,64740,2023-10-26 00:02:46,2023-10-27 21:59:01
martinez,6,1,64961,2023-10-26 00:02:46,2023-10-27 21:59:02
martinez,6,1,65039,2023-10-26 00:02:46,2023-10-27 21:59:02
martinez,6,1,65453,2023-10-26 00:02:46,2023-10-27 21:59:04
martinez,6,1,65680,2023-10-26 00:02:46,2023-10-27 21:59:05
martinez,6,1,67437,2023-10-26 00:02:46,2023-10-27 21:59:12
martinez,6,1,68360,2023-10-26 00:02:46,2023-10-27 21:59:16
martinez,6,1,68524,2023-10-26 00:02:46,2023-10-27 21:59:17
martinez,6,1,68581,2023-10-26 00:02:46,2023-10-27 21:59:17
martinez,6,1,68973,2023-10-26 00:02:46,2023-10-27 21:59:19
martinez,6,1,69769,2023-10-26 00:02:46,2023-10-27 21:59:22
martinez,6,1,69919,2023-10-26 00:02:46,2023-10-27 21:59:23
martinez,6,1,71518,2023-10-26 00:02:46,2023-10-27 21:59:30
martinez,6,1,71543,2023-10-26 00:02:46,2023-10-27 21:59:30
martinez,6,1,71848,2023-10-26 00:02:46,2023-10-27 21:59:31
martinez,6,1,72251,2023-10-26 00:02:46,2023-10-27 21:59:33
martinez,6,1,72352,2023-10-26 00:02:46,2023-10-27 21:59:33
martinez,6,1,73884,2023-10-26 00:02:46,2023-10-27 21:59:39
martinez,6,1,74650,2023-10-26 00:02:46,2023-10-27 21:59:43
martinez,6,1,75929,2023-10-26 00:02:46,2023-10-27 21:59:48
martinez,6,1,76043,2023-10-26 00:02:46,2023-10-27 21:59:48
